id_vente,id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,delai_livraison_jours,prix_unitaire,statut_commande
43637,20230106,78,308.0,11,46,20,240212.33,288254.8,7,14412.74,annulé
43638,20230621,22,393.0,4,18,11,44722.79,53667.35,3,4878.85,en_cours
43639,20241021,80,612.0,9,4,7,58113.24,69735.89,5,9962.27,en_cours
43640,20240719,77,562.0,9,17,12,35414.4,42497.28,10,3541.44,en_cours
43641,20240121,7,289.0,1,1,13,67626.98,81152.37,8,6242.49,retourné
43642,20241207,109,366.0,6,11,13,18448.73,22138.48,9,1702.96,en_cours
43643,20230507,36,199.0,11,31,13,91816.4,110179.68,153,8475.36,annulé
43644,20231116,119,78.0,10,25,3,6769.72,8123.67,10,2707.89,livré
43645,20230220,56,849.0,1,44,18,118826.25,142591.5,7,7921.75,retourné
43646,20240703,28,229.0,1,28,19,7891.49,9469.79,62,498.41,annulé
43647,20240624,16,299.0,1,13,16,111250.8,133500.96,-138,8343.81,en_cours
43648,20230305,74,945.0,9,42,6,31491.75,37790.1,245,6298.35,annulé
43649,20240822,81,646.0,1,44,1,7609.06,9130.87,7,9130.87,en_cours
43650,20230109,43,726.0,4,41,14,79514.63,95417.56,90,6815.54,livré
43651,20240602,64,614.0,1,2,9,5187.75,6225.3,3,691.7,annulé
43652,20230704,95,450.0,9,50,6,67038.05,80445.66,9,13407.61,livré
43653,20230423,89,370.0,1,5,5,32285.54,38742.65,6,7748.53,livré
43654,20230813,2,981.0,1,31,2,19719.83,23663.8,8,11831.9,en_cours
43655,20240305,92,795.0,6,8,20,112437.5,134925.0,6,6746.25,en_cours
43656,20230220,84,988.0,1,1,8,99620.13,119544.16,1,14943.02,retourné
43657,20230126,111,192.0,4,25,8,85525.33,102630.4,8,12828.8,en_cours
43658,20230815,79,84.0,1,14,4,7627.5,9153.0,1,2288.25,retourné
43659,20230619,9,875.0,13,25,13,72416.39,86899.67,4,6684.59,annulé
43660,20230908,35,158.0,1,21,9,98500.05,118200.06,3,13133.34,livré
43661,20230226,3,514.0,11,51,7,32154.85,38585.82,2,5512.26,en_cours
43662,20240818,58,26.0,15,14,20,174861.5,209833.8,7,10491.69,livré
43663,20230817,107,457.0,13,19,19,73115.8,87738.96,4,4617.84,annulé
43664,20240822,16,676.0,6,1,9,56245.2,67494.24,10,7499.36,livré
43665,20240919,85,460.0,10,44,14,7396.9,8876.28,9,634.02,retourné
43666,20231007,85,476.0,4,6,14,5867.52,7041.02,2,502.93,en_cours
43667,20231114,4,610.0,13,2,11,74863.25,89835.9,6,8166.9,livré
43668,20230115,27,561.0,1,44,13,51007.34,61208.81,4,4708.37,livré
43669,20231003,85,216.0,1,36,3,34413.65,41296.38,31,13765.46,en_cours
43670,20230301,77,616.0,1,42,2,6527.62,7833.14,1,3916.57,en_cours
43671,20231110,95,560.0,1,1,5,23165.33,27798.4,6,5559.68,livré
43672,20230401,112,182.0,10,46,19,76560.66,91872.79,2,4835.41,en_cours
43673,20241225,62,583.0,11,13,18,96124.5,115349.4,8,6408.3,en_cours
43674,20241222,88,496.0,15,30,2,15890.95,19069.14,3,9534.57,retourné
43675,20241022,97,182.0,1,40,6,1604.7,1925.64,7,320.94,livré
43676,20230407,55,236.0,15,19,18,143820.6,172584.72,5,9588.04,retourné
43677,20240204,33,479.0,9,34,16,89835.6,107802.72,274,6737.67,en_cours
43678,20240815,62,543.0,6,15,5,54704.33,65645.2,4,13129.04,livré
43679,20241018,76,925.0,9,4,12,37131.3,44557.56,10,3713.13,livré
43680,20231111,30,748.0,6,23,5,43610.42,52332.5,4,10466.5,retourné
43681,20230811,98,230.0,10,32,4,32065.43,38478.52,122,9619.63,annulé
43682,20230915,57,709.0,1,15,18,77500.05,93000.06,10,5166.67,en_cours
43683,20230117,49,548.0,1,12,20,157443.33,188932.0,6,9446.6,en_cours
43684,20231016,73,465.0,1,29,20,14185.33,17022.4,9,851.12,livré
43685,20240903,2,882.0,1,3,10,56343.33,67612.0,30,6761.2,en_cours
43686,20240511,116,840.0,1,48,15,45592.13,54710.55,7,3647.37,livré
43687,20230501,107,900.0,11,45,3,36962.5,44355.0,9,14785.0,en_cours
43688,20241016,98,557.0,10,46,7,69348.18,83217.82,8,11888.26,en_cours
43689,20240214,55,912.0,11,42,5,34190.96,41029.15,5,8205.83,livré
43690,20231024,32,381.0,6,11,11,121934.82,146321.78,7,13301.98,en_cours
43691,20240311,31,778.0,1,1,9,43888.12,52665.75,5,5851.75,en_cours
43692,20231020,10,22.0,9,36,19,146826.62,176191.94,7,9273.26,en_cours
43693,20230425,55,295.0,9,22,17,165858.09,199029.71,5,11707.63,en_cours
43694,20230830,77,565.0,4,28,19,236691.87,284030.24,2,14948.96,en_cours
43695,20230618,78,214.0,11,14,17,168792.72,202551.26,9,11914.78,livré
43696,20240802,7,334.0,6,14,4,32985.4,39582.48,1,9895.62,annulé
43697,20231003,59,876.0,1,2,19,47874.14,57448.97,-203,3023.63,en_cours
43698,20230113,7,54.0,11,24,12,128305.3,153966.36,7,12830.53,retourné
43699,20231007,19,577.0,11,47,17,2965.37,3558.44,7,209.32,annulé
43700,20230416,79,775.0,10,44,12,8903.2,10683.84,3,890.32,livré
43701,20230428,9,817.0,10,33,11,137250.94,164701.13,3,14972.83,retourné
43702,20240523,21,264.0,4,45,17,3608.82,4330.58,7,254.74,retourné
43703,20240209,83,86.0,9,47,11,131814.1,158176.92,304,14379.72,en_cours
43704,20241219,52,936.0,1,4,3,4697.23,5636.67,7,1878.89,en_cours
43705,20240703,120,888.0,4,1,8,74556.13,89467.36,-111,11183.42,livré
43706,20230510,107,166.0,11,48,20,5033.17,6039.8,10,301.99,en_cours
43707,20240802,96,458.0,15,23,2,22231.62,26677.94,31,13338.97,en_cours
43708,20240307,15,773.0,11,10,10,45839.33,55007.2,9,5500.72,annulé
43709,20230210,26,466.0,15,32,12,145074.6,174089.52,181,14507.46,retourné
43710,20231228,36,29.0,1,22,20,215480.83,258577.0,10,12928.85,en_cours
43711,20241112,72,870.0,13,25,4,18717.87,22461.44,39,5615.36,en_cours
43712,20240416,100,494.0,15,38,12,40313.9,48376.68,2,4031.39,en_cours
43713,20230315,24,771.0,1,1,12,936.7,1124.04,1,93.67,retourné
43714,20241228,59,494.0,1,27,13,49133.61,58960.33,2,4535.41,en_cours
43715,20241015,16,690.0,9,3,16,52111.2,62533.44,3,3908.34,annulé
43716,20240428,71,380.0,11,21,19,65895.64,79074.77,2,4161.83,retourné
43717,20231101,90,60.0,10,37,5,57539.83,69047.8,-288,13809.56,retourné
43718,20230717,39,712.0,6,34,2,22959.15,27550.98,7,13775.49,en_cours
43719,20230307,72,543.0,1,35,8,11686.27,14023.52,2,1752.94,annulé
43720,20231201,20,79.0,1,17,1,6379.87,7655.84,2,7655.84,annulé
43721,20230711,73,40.0,1,35,7,53818.04,64581.65,1,9225.95,en_cours
43722,20241228,75,533.0,1,1,15,105742.62,126891.15,3,8459.41,retourné
43723,20240708,47,869.0,9,46,6,58663.3,70395.96,4,11732.66,retourné
43724,20230529,3,679.0,1,4,2,13709.27,16451.12,-84,8225.56,retourné
43725,20240813,80,305.0,15,42,16,129983.87,155980.64,9,9748.79,en_cours
43726,20230220,62,955.0,1,44,2,11424.88,13709.86,-48,6854.93,retourné
43727,20241129,65,923.0,1,23,14,96238.68,115486.42,9,8249.03,retourné
43728,20230130,44,305.0,9,51,1,11359.7,13631.64,1,13631.64,annulé
43729,20240126,120,694.0,13,49,6,39079.5,46895.4,2,7815.9,annulé
43730,20230904,97,95.0,1,16,3,20040.9,24049.08,2,8016.36,retourné
43731,20230501,11,23.0,9,16,10,24941.92,29930.3,2,2993.03,annulé
43732,20240228,86,817.0,13,18,20,82535.0,99042.0,8,4952.1,livré
43733,20240529,44,264.0,9,34,2,17572.38,21086.86,38,10543.43,retourné
43734,20231004,28,906.0,11,24,3,30027.93,36033.51,10,12011.17,annulé
43735,20230623,46,145.0,1,41,5,55158.54,66190.25,7,13238.05,en_cours
43736,20230217,39,334.0,13,46,1,9183.29,11019.95,9,11019.95,en_cours
43737,20240717,2,401.0,1,1,17,75017.6,90021.12,5,5295.36,retourné
43738,20241028,73,311.0,9,32,6,20325.75,24390.9,-260,4065.15,livré
43739,20240323,108,997.0,6,44,10,10031.25,12037.5,4,1203.75,annulé
43740,20230512,74,117.0,4,41,19,110725.35,132870.42,92,6993.18,en_cours
43741,20231013,60,539.0,4,37,16,180678.8,216814.56,10,13550.91,livré
43742,20231008,47,477.0,1,29,14,75660.43,90792.52,31,6485.18,en_cours
43743,20231111,20,59.0,1,17,4,37768.97,45322.76,4,11330.69,livré
43744,20230427,76,465.0,4,37,4,36405.27,43686.32,2,10921.58,livré
43745,20231130,22,305.0,1,46,4,5404.93,6485.92,7,1621.48,en_cours
43746,20241227,29,673.0,1,12,7,3689.06,4426.87,64,632.41,en_cours
43747,20240816,5,571.0,6,18,5,2360.92,2833.1,9,566.62,annulé
43748,20231202,97,587.0,1,12,2,18511.67,22214.0,3,11107.0,livré
43749,20230403,88,105.0,13,7,19,202262.6,242715.12,7,12774.48,annulé
43750,20230723,83,875.0,9,36,8,83912.93,100695.52,5,12586.94,retourné
43751,20240719,36,764.0,9,10,19,106477.42,127772.91,6,6724.89,en_cours
43752,20241228,76,488.0,1,17,12,1456.4,1747.68,155,145.64,annulé
43753,20230209,93,966.0,1,21,5,42768.25,51321.9,273,10264.38,retourné
43754,20240311,68,191.0,1,49,6,56042.25,67250.7,5,11208.45,livré
43755,20230928,17,589.0,1,39,14,9637.83,11565.4,1,826.1,en_cours
43756,20240610,47,939.0,1,8,7,38276.76,45932.11,7,6561.73,annulé
43757,20240113,97,945.0,9,11,20,199678.33,239614.0,9,11980.7,livré
43758,20230324,47,593.0,10,17,2,21536.3,25843.56,10,12921.78,en_cours
43759,20230728,51,781.0,6,50,11,101323.11,121587.73,4,11053.43,annulé
43760,20240419,94,784.0,11,48,20,148936.67,178724.0,3,8936.2,annulé
43761,20241231,88,84.0,11,26,10,14244.92,17093.9,8,1709.39,livré
43762,20231120,86,668.0,4,3,14,136633.7,163960.44,1,11711.46,annulé
43763,20230415,116,195.0,11,42,14,84224.7,101069.64,2,7219.26,livré
43764,20230615,10,874.0,4,17,10,55367.75,66441.3,10,6644.13,en_cours
43765,20240904,37,557.0,1,19,8,40270.33,48324.4,2,6040.55,en_cours
43766,20241221,49,671.0,6,50,3,20114.72,24137.67,2,8045.89,livré
43767,20230705,107,234.0,4,32,16,17652.67,21183.2,9,1323.95,en_cours
43768,20240408,98,653.0,1,50,13,41402.18,49682.62,5,3821.74,livré
43769,20230902,36,489.0,1,28,8,22435.87,26923.04,30,3365.38,en_cours
43770,20240129,81,443.0,1,5,4,17230.6,20676.72,1,5169.18,livré
43771,20240919,39,53.0,1,1,6,25408.55,30490.26,3,5081.71,retourné
43772,20240614,51,969.0,1,4,19,82801.21,99361.45,7,5229.55,annulé
43773,20241018,107,423.0,1,51,5,49815.08,59778.1,4,11955.62,annulé
43774,20230307,89,430.0,11,31,15,23251.0,27901.2,8,1860.08,en_cours
43775,20231111,86,927.0,1,44,3,31796.88,38156.25,2,12718.75,retourné
43776,20230605,30,555.0,13,34,7,733.08,879.69,-22,125.67,retourné
43777,20230919,21,176.0,1,45,10,9682.25,11618.7,9,1161.87,annulé
43778,20230916,46,723.0,4,4,10,102291.5,122749.8,10,12274.98,livré
43779,20230711,55,615.0,9,12,2,24625.62,29550.74,62,14775.37,annulé
43780,20240511,116,378.0,9,44,9,8067.15,9680.58,8,1075.62,annulé
43781,20241125,41,958.0,9,8,19,87664.58,105197.49,4,5536.71,en_cours
43782,20240818,64,693.0,15,3,11,78345.39,94014.47,5,8546.77,en_cours
43783,20230426,80,550.0,1,39,11,6929.27,8315.12,2,755.92,annulé
43784,20240317,56,142.0,10,6,15,53814.5,64577.4,9,4305.16,livré
43785,20231006,7,422.0,13,20,2,24454.38,29345.26,7,14672.63,en_cours
43786,20240503,101,334.0,9,47,20,229330.0,275196.0,1,13759.8,annulé
43787,20240419,37,616.0,4,9,9,98370.83,118044.99,6,13116.11,annulé
43788,20240608,46,443.0,15,8,17,36444.6,43733.52,10,2572.56,en_cours
43789,20240510,64,104.0,15,40,19,167227.71,200673.25,184,10561.75,annulé
43790,20230330,21,670.0,11,44,10,80188.58,96226.3,4,9622.63,retourné
43791,20231012,95,23.0,4,1,12,31196.7,37436.04,3,3119.67,en_cours
43792,20241227,76,387.0,13,43,18,14307.6,17169.12,9,953.84,en_cours
43793,20240102,63,256.0,11,10,6,70627.45,84752.94,7,14125.49,annulé
43794,20240318,98,118.0,1,20,14,59472.0,71366.4,9,5097.6,en_cours
43795,20231005,117,306.0,1,17,6,44273.55,53128.26,31,8854.71,annulé
43796,20230226,76,682.0,13,39,7,57417.68,68901.21,3,9843.03,en_cours
43797,20240924,57,564.0,4,47,10,5876.67,7052.0,6,705.2,retourné
43798,20240803,58,317.0,15,37,18,220859.55,265031.46,4,14723.97,annulé
43799,20230521,17,359.0,13,33,2,23889.97,28667.96,2,14333.98,retourné
43800,20240917,105,174.0,1,29,10,18896.17,22675.4,6,2267.54,retourné
43801,20230225,4,235.0,15,10,11,24216.13,29059.36,8,2641.76,en_cours
43802,20240418,99,490.0,13,36,17,151985.24,182382.29,2,10728.37,annulé
43803,20230326,97,145.0,1,17,20,249673.33,299608.0,1,14980.4,annulé
43804,20240204,111,17.0,9,1,12,69417.1,83300.52,151,6941.71,retourné
43805,20240926,22,574.0,4,22,1,373.82,448.59,-108,448.59,annulé
43806,20230303,64,542.0,1,47,6,32336.85,38804.22,8,6467.37,en_cours
43807,20230820,56,170.0,11,12,19,162848.05,195417.66,3,10285.14,en_cours
43808,20241208,56,249.0,11,26,8,99132.47,118958.96,1,14869.87,en_cours
43809,20240403,32,184.0,1,18,18,50919.15,61102.98,214,3394.61,retourné
43810,20230521,79,762.0,10,46,9,27212.63,32655.15,8,3628.35,en_cours
43811,20230419,57,309.0,13,26,18,208318.2,249981.84,7,13887.88,retourné
43812,20240629,31,704.0,15,42,19,76279.77,91535.73,4,4817.67,annulé
43813,20241122,42,643.0,1,2,4,22756.27,27307.52,2,6826.88,en_cours
43814,20230830,83,323.0,4,23,19,198721.32,238465.58,-113,12550.82,en_cours
43815,20240327,46,423.0,4,32,17,108553.64,130264.37,-83,7662.61,en_cours
43816,20230126,99,902.0,15,45,19,110207.92,132249.5,3,6960.5,retourné
43817,20241115,75,691.0,1,9,7,20151.54,24181.85,5,3454.55,en_cours
43818,20230926,20,17.0,1,11,17,155729.92,186875.9,4,10992.7,retourné
43819,20230130,18,106.0,1,41,10,105080.08,126096.1,153,12609.61,retourné
43820,20240606,95,955.0,1,14,12,72001.3,86401.56,7,7200.13,en_cours
43821,20230302,50,828.0,1,1,18,6713.85,8056.62,9,447.59,livré
43822,20240129,82,42.0,13,34,2,3118.8,3742.56,5,1871.28,en_cours
43823,20231204,55,83.0,1,25,20,199680.0,239616.0,-233,11980.8,retourné
43824,20230617,62,203.0,1,12,13,71649.39,85979.27,4,6613.79,livré
43825,20231007,58,253.0,1,49,7,36147.48,43376.97,-83,6196.71,en_cours
43826,20230616,41,853.0,15,20,9,12070.5,14484.6,2,1609.4,en_cours
43827,20240919,69,202.0,13,3,16,89746.8,107696.16,8,6731.01,retourné
43828,20240220,119,61.0,6,2,4,25046.17,30055.4,4,7513.85,livré
43829,20240708,69,127.0,1,8,8,98067.93,117681.52,31,14710.19,en_cours
43830,20230725,58,482.0,1,47,19,192964.0,231556.8,6,12187.2,en_cours
43831,20230226,52,90.0,13,4,15,119284.88,143141.85,3,9542.79,livré
43832,20231213,71,280.0,11,50,1,1688.48,2026.18,9,2026.18,livré
43833,20240426,80,494.0,13,40,20,118781.67,142538.0,6,7126.9,retourné
43834,20230821,22,917.0,6,10,6,31015.3,37218.36,2,6203.06,en_cours
43835,20240706,70,52.0,1,23,8,70019.8,84023.76,10,10502.97,en_cours
43836,20241004,107,130.0,6,7,6,18525.1,22230.12,4,3705.02,livré
43837,20241012,13,809.0,1,34,2,12562.83,15075.4,10,7537.7,en_cours
43838,20230809,25,519.0,11,2,18,25765.65,30918.78,4,1717.71,annulé
43839,20230527,101,609.0,1,1,20,132929.17,159515.0,-82,7975.75,en_cours
43840,20231011,50,143.0,1,31,3,32465.82,38958.99,7,12986.33,en_cours
43841,20230411,60,898.0,1,33,14,74322.38,89186.86,214,6370.49,retourné
43842,20241023,53,480.0,11,14,17,114562.29,137474.75,8,8086.75,annulé
43843,20241202,90,766.0,1,40,6,32561.0,39073.2,6,6512.2,en_cours
43844,20230619,84,551.0,9,17,6,60735.45,72882.54,1,12147.09,annulé
43845,20231030,119,106.0,9,23,7,42897.11,51476.53,8,7353.79,annulé
43846,20241122,117,57.0,1,37,10,13212.92,15855.5,1,1585.55,en_cours
43847,20230503,43,198.0,13,38,3,33740.4,40488.48,2,13496.16,en_cours
43848,20240327,32,976.0,4,3,11,22367.95,26841.54,9,2440.14,en_cours
43849,20230524,84,701.0,4,14,12,30144.5,36173.4,7,3014.45,retourné
43850,20230710,1,470.0,10,50,8,33495.2,40194.24,10,5024.28,annulé
43851,20230429,40,407.0,9,34,19,183785.89,220543.07,6,11607.53,retourné
43852,20230320,34,26.0,6,47,17,95629.53,114755.44,4,6750.32,retourné
43853,20240710,114,392.0,1,35,1,1877.75,2253.3,3,2253.3,annulé
43854,20240731,26,538.0,1,36,15,74660.75,89592.9,8,5972.86,livré
43855,20240220,45,561.0,10,33,18,50991.9,61190.28,3,3399.46,livré
43856,20230530,32,146.0,1,21,6,43926.6,52711.92,-85,8785.32,livré
43857,20230228,4,27.0,15,2,15,183631.38,220357.65,7,14690.51,en_cours
43858,20231122,113,588.0,4,51,17,54160.73,64992.87,7,3823.11,en_cours
43859,20230303,4,35.0,9,37,12,14775.9,17731.08,7,1477.59,en_cours
43860,20230825,40,302.0,4,27,20,140723.17,168867.8,6,8443.39,en_cours
43861,20230531,29,780.0,1,32,9,12240.08,14688.09,7,1632.01,en_cours
43862,20230319,30,360.0,9,41,12,17134.8,20561.76,4,1713.48,en_cours
43863,20230106,33,966.0,11,11,20,3644.0,4372.8,8,218.64,en_cours
43864,20230811,16,928.0,1,40,15,56942.75,68331.3,3,4555.42,retourné
43865,20230622,40,177.0,1,51,3,6709.12,8050.95,8,2683.65,en_cours
43866,20240816,97,936.0,1,14,3,26315.55,31578.66,9,10526.22,retourné
43867,20240805,118,887.0,13,42,7,76880.71,92256.85,-83,13179.55,en_cours
43868,20241107,27,986.0,1,41,19,226040.94,271249.13,2,14276.27,en_cours
43869,20240910,118,274.0,9,23,2,8546.22,10255.46,5,5127.73,livré
43870,20230418,59,92.0,4,44,8,79319.2,95183.04,10,11897.88,retourné
43871,20231114,92,608.0,15,47,11,32278.12,38733.75,4,3521.25,en_cours
43872,20240804,16,290.0,1,47,5,23259.46,27911.35,6,5582.27,annulé
43873,20231030,56,26.0,11,28,6,22222.7,26667.24,5,4444.54,en_cours
43874,20230518,104,197.0,10,49,15,41443.38,49732.05,9,3315.47,en_cours
43875,20240623,40,842.0,11,40,4,20099.87,24119.84,7,6029.96,en_cours
43876,20240115,78,993.0,4,30,15,5442.25,6530.7,10,435.38,en_cours
43877,20231129,21,497.0,4,12,20,246512.33,295814.8,6,14790.74,annulé
43878,20230421,66,400.0,4,40,13,142428.98,170914.77,4,13147.29,retourné
43879,20240917,76,442.0,1,24,18,110121.9,132146.28,10,7341.46,en_cours
43880,20241106,107,886.0,1,16,2,2270.73,2724.88,8,1362.44,annulé
43881,20240621,34,579.0,1,19,12,107465.9,128959.08,3,10746.59,en_cours
43882,20230618,97,750.0,1,1,5,27326.67,32792.0,1,6558.4,en_cours
43883,20230225,27,565.0,1,25,13,14220.38,17064.45,8,1312.65,livré
43884,20240524,16,894.0,10,14,19,165372.2,198446.64,10,10444.56,en_cours
43885,20230728,18,547.0,9,2,17,170559.87,204671.84,6,12039.52,en_cours
43886,20240223,106,218.0,15,22,1,10895.88,13075.05,8,13075.05,en_cours
43887,20230606,58,969.0,13,1,17,163290.24,195948.29,5,11526.37,livré
43888,20230906,20,841.0,10,9,16,167405.87,200887.04,-83,12555.44,annulé
43889,20241222,94,591.0,6,11,13,21202.02,25442.43,2,1957.11,en_cours
43890,20230319,43,98.0,11,13,9,33743.55,40492.26,2,4499.14,en_cours
43891,20230213,51,756.0,4,17,9,97470.83,116964.99,1,12996.11,annulé
43892,20241227,45,195.0,1,4,13,65751.94,78902.33,156,6069.41,retourné
43893,20240110,15,663.0,11,30,12,59269.0,71122.8,10,5926.9,en_cours
43894,20230806,71,710.0,11,3,11,69008.13,82809.76,5,7528.16,retourné
43895,20240906,113,795.0,1,30,4,7222.83,8667.4,91,2166.85,annulé
43896,20231217,91,440.0,1,36,3,29630.07,35556.09,6,11852.03,en_cours
43897,20230624,79,212.0,1,34,4,22816.07,27379.28,10,6844.82,retourné
43898,20240614,25,819.0,15,2,1,10061.05,12073.26,6,12073.26,retourné
43899,20230427,107,950.0,11,1,13,156814.78,188177.73,-22,14475.21,en_cours
43900,20240617,23,712.0,9,30,13,69230.53,83076.63,10,6390.51,en_cours
43901,20240926,13,315.0,1,14,10,79438.17,95325.8,-229,9532.58,retourné
43902,20240702,63,560.0,1,7,14,74435.2,89322.24,4,6380.16,annulé
43903,20241130,30,504.0,1,33,1,3758.15,4509.78,3,4509.78,en_cours
43904,20230121,38,802.0,15,47,6,36402.75,43683.3,6,7280.55,retourné
43905,20241230,119,804.0,1,7,14,28763.82,34516.58,8,2465.47,en_cours
43906,20230528,82,917.0,1,9,11,19719.61,23663.53,1,2151.23,retourné
43907,20241028,13,183.0,4,22,15,178411.63,214093.95,6,14272.93,livré
43908,20230513,5,706.0,9,47,5,46666.83,56000.2,4,11200.04,en_cours
43909,20231219,40,435.0,1,17,2,3984.95,4781.94,5,2390.97,livré
43910,20231024,110,79.0,11,23,1,12498.72,14998.46,9,14998.46,en_cours
43911,20230911,20,326.0,1,9,19,221065.32,265278.38,9,13962.02,en_cours
43912,20240414,10,713.0,4,45,8,48259.8,57911.76,2,7238.97,livré
43913,20230917,108,711.0,10,8,10,107325.83,128791.0,5,12879.1,retourné
43914,20241208,97,253.0,1,30,17,148502.79,178203.35,2,10482.55,livré
43915,20240825,57,476.0,1,50,16,59895.07,71874.08,1,4492.13,en_cours
43916,20240515,77,781.0,1,34,11,27529.79,33035.75,2,3003.25,annulé
43917,20230214,116,157.0,1,44,5,57157.54,68589.05,4,13717.81,en_cours
43918,20241007,71,890.0,4,2,1,5804.15,6964.98,7,6964.98,en_cours
43919,20240222,76,558.0,13,21,14,80741.38,96889.66,3,6920.69,retourné
43920,20241130,63,667.0,9,19,12,148751.1,178501.32,-171,14875.11,livré
43921,20230628,114,950.0,11,27,5,38038.96,45646.75,8,9129.35,en_cours
43922,20241124,79,261.0,10,39,17,139679.37,167615.24,-286,9859.72,en_cours
43923,20241222,46,116.0,13,36,17,122950.8,147540.96,1,8678.88,en_cours
43924,20240327,38,977.0,15,40,13,98259.09,117910.91,2,9070.07,retourné
43925,20241104,40,226.0,11,36,11,86653.05,103983.66,-202,9453.06,en_cours
43926,20240208,103,805.0,1,20,17,89555.01,107466.01,8,6321.53,annulé
43927,20230921,93,266.0,15,27,6,3177.5,3813.0,10,635.5,en_cours
43928,20241229,105,903.0,11,39,3,24718.55,29662.26,34,9887.42,livré
43929,20241007,86,829.0,10,22,15,170863.38,205036.05,9,13669.07,annulé
43930,20230819,14,190.0,9,20,7,81701.49,98041.79,3,14005.97,en_cours
43931,20230629,23,985.0,1,22,9,40880.85,49057.02,8,5450.78,livré
43932,20230413,50,987.0,11,14,14,57505.7,69006.84,5,4929.06,en_cours
43933,20230715,50,610.0,4,40,18,181207.35,217448.82,10,12080.49,annulé
43934,20230717,96,585.0,15,29,2,18264.58,21917.5,5,10958.75,en_cours
43935,20240926,26,814.0,1,35,9,10331.63,12397.95,-200,1377.55,retourné
43936,20230813,118,227.0,6,1,15,117285.75,140742.9,7,9382.86,livré
43937,20230623,5,484.0,1,5,14,19276.25,23131.5,7,1652.25,annulé
43938,20240708,111,398.0,4,5,17,204435.77,245322.92,7,14430.76,en_cours
43939,20240821,6,837.0,4,9,15,75174.75,90209.7,10,6013.98,livré
43940,20230621,1,878.0,1,44,14,149689.17,179627.0,6,12830.5,annulé
43941,20230316,48,345.0,1,45,5,782.29,938.75,1,187.75,livré
43942,20240123,69,130.0,4,34,6,40747.3,48896.76,8,8149.46,retourné
43943,20231016,85,316.0,10,33,3,35259.98,42311.97,2,14103.99,en_cours
43944,20230904,64,830.0,9,49,12,24564.8,29477.76,5,2456.48,en_cours
43945,20240829,33,646.0,15,21,7,65678.14,78813.77,5,11259.11,en_cours
43946,20230408,114,811.0,9,27,2,19423.55,23308.26,2,11654.13,annulé
43947,20230405,28,845.0,4,11,4,40878.27,49053.92,3,12263.48,livré
43948,20231107,21,55.0,1,43,3,16755.42,20106.51,1,6702.17,annulé
43949,20230909,82,812.0,1,34,4,47672.83,57207.4,6,14301.85,en_cours
43950,20230503,29,405.0,9,6,11,47390.38,56868.46,-49,5169.86,en_cours
43951,20240314,89,900.0,1,18,17,49835.36,59802.43,10,3517.79,livré
43952,20240414,10,797.0,13,15,5,41901.21,50281.45,5,10056.29,en_cours
43953,20240621,66,268.0,10,28,13,123560.88,148273.06,3,11405.62,livré
43954,20231014,45,870.0,10,21,5,57071.04,68485.25,5,13697.05,en_cours
43955,20240531,76,843.0,4,37,16,27564.4,33077.28,3,2067.33,retourné
43956,20241125,94,806.0,4,8,19,201020.63,241224.76,3,12696.04,retourné
43957,20240224,89,778.0,9,27,13,55033.22,66039.87,4,5079.99,retourné
43958,20230626,66,672.0,9,11,2,17816.3,21379.56,9,10689.78,en_cours
43959,20230701,118,138.0,1,16,6,59108.1,70929.72,10,11821.62,livré
43960,20230118,97,837.0,1,45,3,15061.6,18073.92,7,6024.64,retourné
43961,20230322,17,761.0,15,11,7,13601.93,16322.32,9,2331.76,annulé
43962,20230307,30,440.0,13,40,20,91288.33,109546.0,7,5477.3,en_cours
43963,20240402,111,650.0,4,35,1,10426.8,12512.16,5,12512.16,en_cours
43964,20240828,118,62.0,1,36,1,6555.78,7866.93,5,7866.93,annulé
43965,20240624,40,662.0,6,8,5,53562.17,64274.6,6,12854.92,retourné
43966,20240207,15,785.0,1,35,18,12078.0,14493.6,2,805.2,en_cours
43967,20240321,109,198.0,1,22,1,6656.38,7987.66,10,7987.66,annulé
43968,20240205,81,597.0,13,51,17,159988.28,191985.93,2,11293.29,livré
43969,20240516,29,626.0,1,26,8,90436.73,108524.08,9,13565.51,annulé
43970,20230614,75,62.0,9,34,5,52363.54,62836.25,4,12567.25,retourné
43971,20231001,92,242.0,6,1,16,115427.47,138512.96,5,8657.06,en_cours
43972,20230525,90,280.0,11,6,17,5002.53,6003.04,10,353.12,en_cours
43973,20240805,13,898.0,1,30,18,206581.2,247897.44,5,13772.08,en_cours
43974,20240720,33,484.0,1,1,8,77058.8,92470.56,10,11558.82,annulé
43975,20230901,50,511.0,6,43,12,127093.7,152512.44,8,12709.37,retourné
43976,20241108,102,878.0,11,31,18,78139.95,93767.94,-86,5209.33,en_cours
43977,20241130,72,688.0,1,7,1,10280.04,12336.05,10,12336.05,livré
43978,20240122,98,384.0,1,36,5,23771.92,28526.3,8,5705.26,livré
43979,20241220,116,636.0,4,36,1,4240.18,5088.21,7,5088.21,annulé
43980,20240608,44,308.0,6,44,19,204191.42,245029.7,69,12896.3,livré
43981,20231014,6,432.0,11,1,3,17688.85,21226.62,6,7075.54,retourné
43982,20231208,104,354.0,10,5,13,61941.86,74330.23,7,5717.71,annulé
